Record ID,Company name,Company Domain Name,Website URL,LinkedIn Company Page,Phone Number,Street Address,City,State/Region,Postal Code,Country/Region,Industry,Number of Employees,Lifecycle Stage,Company owner,Last Activity Date,Create Date,Number of Associated Contacts,Number of Associated Deals,Lead Status,Number of Form Submissions,Recent Conversion Date,First Conversion,Additional Domains
50610665064,Capital Health,capitalhealth.org,capitalhealth.org,,,750 Brunswick Ave.,Trenton,NJ,8638,,,,Contact,MacKenzie Masten,,2026-02-05 16:15,1,,,0,,,
39367031183,Cape Fear Valley Health,capefearvalley.com,capefearvalley.com,https://linkedin.com/company/cape-fear-valley-health,,1638 Owen Dr,Fayetteville,North Carolina,28304,United States,Hospital & Health Care,2500,Contact,,,2025-09-10 15:41,1,,New,0,,,
39343488313,Cambridge Health Alliance,challiance.org,challiance.org,https://linkedin.com/company/cambridge-health-alliance,16173817266,1493 Cambridge Street,Cambridge,Massachusetts,2139,United States,Hospital & Health Care,4500,Contact,Josh Buehler,2025-10-15 18:51,2025-09-11 13:33,1,,New,0,,,
14921272628,Calendly,calendly.com,calendly.com,https://linkedin.com/company/calendly,493040817300,3423 Piedmont Road Northeast,Atlanta,Georgia,30305,United States,Computer Software,424,Contact,,,2023-03-01 15:43,1,,,0,,,
15994880649,C100,thec100.org,thec100.org,https://linkedin.com/company/the-c100, +1 843-670-6854,149 NEW MONTGOMERY ST 4TH FLOOR SUI,San Francisco,California,94103,United States,Information Technology and Services,157,Contact,Lisa Israelovitch,,2023-06-07 20:39,1,,,0,,,
46934074654,Butterfly,butterfly.healthcare,butterfly.healthcare,,17145879077,,,,,,,17,Contact,,,2025-12-09 14:23,1,,,0,,,
10288813435,Business Wire,businesswire.com,businesswire.com,https://linkedin.com/company/business-wire,18883819473,40 E 52nd St,New York,New York,10022,United States,Media Production,909,Lead,,2023-04-12 17:25,2022-12-08 16:46,1,,,0,,,
17306272782,"BSC Management,",bscmanage.com,bscmanage.com,https://linkedin.com/company/bsc-management,3104370585,11300 West Olympic Boulevard,Los Angeles,California,90064,United States,Non-Profit Organization Management,75,Contact,Lisa Israelovitch,,2023-09-12 22:16,1,,,0,,,
36898068755,Bryan Health,bryanhealth.org,bryanhealth.org,https://linkedin.com/company/bryan-health,,1600 South 48th Street,Lincoln,Nebraska,68506,United States,Hospital & Health Care,2000,Contact,Greg Zenko,2025-07-28 19:50,2025-07-28 19:50,1,,New,0,,,
49780482094,Brunswick Hospital Center Psychiatric Hospital (AKA Brunswick Hall),brunswickhospitalcenter.org,brunswickhospitalcenter.org,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
9754556774,Brown University,brown.edu,brown.edu,https://linkedin.com/school/brown-university, +1 401-863-1000,195 Angell Street,Providence,Rhode Island,2940,United States,Higher Education,819,Contact,,2025-04-08 15:03,2022-10-06 18:50,1,,New,0,,,
9751397514,Brown Physicians,brownphysicians.org,brownphysicians.org,https://linkedin.com/company/brown-physicians,4014447815,110 Elm Street,Providence,Rhode Island,2903,United States,Hospital & Health Care,180,Lead,,,2022-10-06 9:01,1,,,0,,,
30005267245,Brightside Surgical,brightsidesurgical.com,https://brightsidesurgical.com,,17018771550,401 North 9th Street,Bismarck,North Dakota,58501,United States,Hospital & Health Care,26,Contact,Lisa Israelovitch,,2025-02-16 12:00,1,,New,0,,,
9971758351,Bridgit,gobridgit.com,gobridgit.com,https://linkedin.com/company/bridgit,18007832127,4417 North 40th Street,Waterloo,Ontario,N2J 0A1,Canada,Construction,150,Lead,,2025-12-18 13:30,2022-11-03 19:16,1,,,0,,,
49778122127,BridgePoint Healthcare (FKA Specialty Hospitals of Washington),bridgepointhealthcare.com,bridgepointhealthcare.com,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
50818559514,Bregal Sagemount,sagemount.com,sagemount.com,https://linkedin.com/company/bregal-sagemount,16467987770,277 Park Avenue,New York,New York,10001,United States,Capital Markets,30,Contact,Lisa Israelovitch,2026-02-09 14:36,2026-02-08 21:59,1,,,0,,,
9784245506,Brasswater,brasswater.ca,brasswater.ca,https://linkedin.com/company/brasswater-inc,15144984444,,,,,Canada,Real Estate,39,Lead,,2024-04-02 17:00,2022-10-11 11:05,2,,,0,,,
44060706382,Bozeman Health,bozemanhealth.org,bozemanhealth.org,https://linkedin.com/company/bozemanhealth,,915 Highland Blvd.,Bozeman,MT,59718,United States,Hospital & Health Care,1500,Opportunity,Stephen Boswell,2026-02-06 18:59,2025-11-06 14:19,4,1,New,0,,,
49768508789,Boys Town National Research Hospital,boystownhospital.org,boystownhospital.org,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
17543271982,BoxOne Ventures,boxone.xyz,boxone.xyz,https://linkedin.com/company/boxoneventures,,1001 Rue Lenoir,Montreal,Quebec,H4C 2Z6,Canada,Venture Capital & Private Equity,5,Contact,Lisa Israelovitch,,2023-10-02 15:14,1,,,0,,,
15690640973,Boston Scientific,bsci.com,bsci.com,https://linkedin.com/company/boston-scientific-cork, +81 50-8683-4000,Model Farm Road,Cork,County Cork,160-0023,Ireland,Medical Devices,45000,Contact,Lisa Israelovitch,2023-05-30 7:07,2023-05-08 22:36,1,,,0,,,
18292981868,Boston Medical Center,bmc.org,bmc.org,https://linkedin.com/company/boston-medical-center, +1 617-638-8500,1 Boston Medical Ctr Pl,Boston,Massachusetts,2118,United States,Hospital & Health Care,7250,Lead,Shawn Sefton,2024-12-13 15:09,2023-12-01 12:51,4,,In Progress,0,,,
8913784121,Boston Children's Hospital,childrens.harvard.edu,childrens.harvard.edu,https://linkedin.com/school/harvard-medical-school,16174951000,86 Brattle St,Cambridge,Massachusetts,2138,United States,Hospital & Health Care,30243,Lead,Lisa Israelovitch,2025-06-18 16:55,2022-06-14 9:29,5,,In Progress,0,,,
8683690331,Boreal Ventures,boreal.vc,boreal.vc,https://linkedin.com/company/borealvc,,,Montreal,Quebec,,Canada,Venture Capital & Private Equity,5,,,2023-08-09 18:43,2022-05-12 17:03,3,,,0,,,
49761087339,Bon Secours Mercy Health,bsmhealth.org,bsmhealth.org,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
15040379755,Boca Raton Regional Hospital,brrh.com,brrh.com,https://linkedin.com/company/boca-raton-regional-hospital,17865946000,800 Meadows Road,Boca Raton,Florida,33486,United States,Hospital & Health Care,2000,Contact,,,2023-03-09 18:57,1,,New,0,,,
8550003494,BML Technology,bmlhealth.com,bmlhealth.com,https://linkedin.com/company/bml-technology-consulting, +1 514-969-9503,600 Boulevard de Maisonneuve Ouest,Montreal,Quebec,H3A 3J2,Canada,Computer Software,5,,Lisa Israelovitch,2026-02-03 9:48,2022-04-28 8:46,1,,,0,,,
9210673937,Blue Vision Capital,bluevisioncapital.com,bluevisioncapital.com,https://linkedin.com/company/bluevisioncapital,,,Montreal,Quebec,,Canada,Capital Markets,5,Lead,,2023-05-02 12:34,2022-07-22 15:33,4,,,0,,,
23947725637,Blue Heron Capital,blueheroncap.com,blueheroncap.com,https://linkedin.com/company/blue-heron-capital,18042123400,1519 Summit Ave,Richmond,Virginia,23230,United States,Venture Capital & Private Equity,30,Opportunity,Josh Buehler,2024-11-12 8:00,2024-10-18 9:30,1,1,,0,,,
44063028761,Blessing Health System,blessinghealth.org,blessinghealth.org,https://linkedin.com/company/blessing-health,,1005 Broadway Street,Quincy,Illinois,62301,United States,Hospital & Health Care,1750,Contact,,,2025-11-06 14:19,2,,New,0,,,
17271153534,BioSTL,biostl.org,biostl.org,https://linkedin.com/company/biostl,3148808877,7515 Forsyth Boulevard,St. Louis,Missouri,63105,United States,Biotechnology,30,Contact,Lisa Israelovitch,2023-09-21 9:05,2023-09-08 17:54,0,,,,,,
50943470473,Beverly Hospital,beverly.org,beverly.org,https://linkedin.com/company/beverly-community-hospital,,309 West Beverly Boulevard,Montebello,California,90640,United States,Hospital & Health Care,780,Contact,Josh Buehler,,2026-02-09 13:49,1,,,0,,,
22206724275,Beth Israel Lahey Health,bilh.org,bilh.org,https://linkedin.com/company/beth-israel-lahey-health,19782834000,20 University Rd,Cambridge,Massachusetts,2138,United States,Hospital & Health Care,3250,Contact,Lisa Israelovitch,2025-12-31 13:28,2024-08-02 17:28,3,,New,0,,,
8777343852,Beth Israel Deaconess Medical Center (BIDMC) (Harvard University),bidmc.harvard.edu,bidmc.harvard.edu,https://linkedin.com/school/harvard-medical-school,16174951000,86 Brattle St,Cambridge,Massachusetts,2138,United States,Higher Education,30243,,Lisa Israelovitch,2024-09-18 9:00,2022-05-24 17:13,2,,,0,,,
14758037600,BetaKit,betakit.com,betakit.com,https://linkedin.com/company/betakit,8.88E+09,46 Spadina Avenue,Toronto,Ontario,M5V 2H8,Canada,Online Media,50,Contact,,2023-02-28 14:51,2023-02-21 12:42,2,,,0,,,
30418215430,Bellin Hospital,bellin.org,https://bellin.org,https://linkedin.com/company/bellin-health,19204368693,744 S Webster Ave,Green Bay,Wisconsin,54301,United States,Hospital & Health Care,3759,Contact,Lisa Israelovitch,,2025-02-26 10:21,1,,New,0,,,
49750911544,Bellefonte Hospital,arccenters.com,arccenters.com,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
9226461028,Beautiful.ai,beautiful.ai,beautiful.ai,https://linkedin.com/company/beautiful-ai,14155253183,225 Van Ness Avenue,San Francisco,California,94102,United States,Computer Software,97,Lead,,,2022-07-24 13:38,0,,,,,,
49769436972,Bear Lake Memorial Hospital,blmhospital.com,blmhospital.com,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
39364631714,Beacon Health System,beaconhealthsystem.org,beaconhealthsystem.org,https://linkedin.com/company/beacon-health-system,15746477430,615 N Michigan St,South Bend,Indiana,46601,United States,Hospital & Health Care,7000,Contact,,,2025-09-11 13:33,3,,New,0,,,
50408857239,BDT & MSD,bdtmsd.com,bdtmsd.com,https://linkedin.com/company/bdtmsd-partners, +1 312-660-7300,,New York,New York,10001,United States,Financial Services,450,Contact,Lisa Israelovitch,2026-02-02 10:03,2026-01-31 12:35,2,,,0,,,
8777557135,BDO Canada,bdo.ca,bdo.ca,https://linkedin.com/company/bdo-canada,14163693103,36 Toronto St,Toronto,Ontario,M5E 1C5,Canada,Accounting,111307,,,2025-11-27 16:00,2022-05-24 18:22,3,,,0,,,
8895857554,BDC,bdc.ca,bdc.ca,https://linkedin.com/company/bdc, +1 877 232 2269,5 Place Ville Marie,Montreal,Quebec,H3B 5M1,Canada,Banking,3500,,Lisa Israelovitch,2023-12-08 14:45,2022-06-11 0:12,5,,,0,,,
30406269522,"BD Perioperative and Healthcare Consulting, LLC",bdperiopconsulting.com,https://www.bdperiopconsulting.com,,14104749074,10791 East 28th Avenue,Denver,Colorado,80238,United States,Professional Training & Coaching,,Contact,Lisa Israelovitch,,2025-02-26 10:21,1,,,0,,,
35575385901,Baylor Scott & White Health,bswhealth.org,bswhealth.org,,,,,Texas,,United States,Hospital & Health Care,16540,Contact,Greg Zenko,2025-08-20 11:43,2025-06-30 11:37,3,,New,0,,,bswhealth.com
45285736307,BayCare,baycare.org,baycare.org,https://linkedin.com/company/baycare-health-system, +1 727-519-1363,2985 Drew Street,Clearwater,Florida,33759,United States,Hospital & Health Care,5893,Contact,Lisa Israelovitch,,2025-02-26 10:21,4,,New,1,2026-02-10 11:12,Learn more about AssistIQ and enter to win an Oura Ring: Demo Request,baycarepharmacyresidency.com
18239581264,Battery Ventures,battery.com,battery.com,https://linkedin.com/company/battery-ventures,18773262288,1 MARINA PARK DR,Boston,Massachusetts,2212,United States,Capital Markets,100,Contact,Lisa Israelovitch,2026-02-09 19:00,2023-11-27 15:42,3,,,0,,,
49775643406,Baton Rouge General Medical Center Health System,brgeneral.org,brgeneral.org,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
18059491238,Bassett Healthcare Network,bassett.org,bassett.org,https://linkedin.com/company/bassett-healthcare, +1 540-629-6209,1 Atwell Road,Cooperstown,New York,13326,United States,Hospital & Health Care,1500,Contact,Lisa Israelovitch,2024-12-09 11:50,2023-11-13 10:36,2,,New,0,,,
31856526921,Basin Lake Capital,basinlake.com,basinlake.com,,17752348831,5150 Mae Anne Avenue,Reno,Nevada,89523,United States,Venture Capital & Private Equity,5,Contact,Lisa Israelovitch,,2025-04-07 16:22,1,,,0,,,
16225748795,Base10,base10.vc,base10.vc,https://linkedin.com/company/base10-partners,,727 Sansome Street,San Francisco,California,94111,United States,Venture Capital & Private Equity,10,Contact,Lisa Israelovitch,2023-08-14 18:34,2023-06-25 23:10,1,,,0,,,
30420285078,Barnes-Jewish and Christian,bjc.org,bjc.org,https://linkedin.com/company/bjc-healthcare,,4901 Forest Park Avenue,St. Louis,Missouri,63108,United States,Hospital & Health Care,31510,Contact,Lisa Israelovitch,,2025-02-26 10:21,2,,New,0,,,
49766507333,Barnes Kasson County Hospital,barnes-kasson.org,barnes-kasson.org,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
35016599555,"Baptist Health Medical Center, North Little Rock",baptist-health.org,baptist-health.org,,18882278478,,Little Rock,Arkansas,,United States,Hospital & Health Care,10000,Contact,Lisa Israelovitch,2025-06-12 16:08,2025-06-12 16:58,3,,New,0,,,
15275567933,Baptist Health Florida,baptisthealth.net,baptisthealth.net,https://linkedin.com/company/baptisthealthsouthflorida, +1 786-662-7178,6855 Red Road,Miami,Florida,33143,United States,Hospital & Health Care,6873,Contact,Josh Buehler,2023-03-22 22:59,2023-03-23 22:19,4,,New,0,,,brrh.com
43254496599,Baptist Health Care,ebaptisthealthcare.org,ebaptisthealthcare.org,https://linkedin.com/company/baptist-health-care,,1000 West Moreno Street,Pensacola,Florida,32501,United States,Hospital & Health Care,1750,Contact,,,2025-10-30 21:47,1,,New,,,,bhcpns.org
49751993869,Baptist Health (Jacksonville FL),baptistjax.com,baptistjax.com,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
34520038503,Baptist Health,bhsi.com,bhsi.com,https://linkedin.com/company/baptist-health-kentucky,18592605133,,Louisville,KY,,United States,Hospital & Health Care,10,Customer,Steve Kittleson,2026-02-09 9:48,2025-05-30 21:44,18,1,Open Deal,0,,,baptisthealth.com
36498184017,Banner Health,bannerhealth.com,bannerhealth.com,https://linkedin.com/company/banner-health,,2901 North Central Avenue,Phoenix,Arizona,85012,United States,Hospital & Health Care,50000,Contact,Lisa Israelovitch,2026-02-09 11:47,2025-07-20 19:39,2,,New,0,,,
39722506928,Balt Group,baltgroup.com,baltgroup.com,https://linkedin.com/company/balt-group,,10 Rue de la Croix Vigneron,Montmorency,Ile-de-France,95160,France,Medical Devices,480,Contact,Lisa Israelovitch,2025-09-19 18:12,2025-09-19 21:36,4,,,0,,,
39372410992,Ballad Health,balladhealth.org,balladhealth.org,https://linkedin.com/company/ballad-health,18003661132,408 North State of Franklin Road,Johnson City,Tennessee,37615,United States,Hospital & Health Care,13800,Contact,,,2025-09-11 13:33,1,,New,0,,,
9721920856,BairesDev,bairesdev.com,bairesdev.com,https://linkedin.com/company/bairesdev, +1 408-478-2739,547 Bouchard,Campbell,Buenos Aires,C1001,Argentina,Information Technology and Services,4000,Lead,,,2022-10-03 11:40,1,,,0,,,
10926833468,Ayming Canada,ayming.ca,ayming.ca,https://www.linkedin.com/company/ayming,15149310166,,Quebec,Quebec,,Canada,Management Consulting,3,Contact,Lisa Israelovitch,2023-11-17 9:14,2023-01-24 14:09,4,,,0,,,
50110023346,Ax.c,espaceaxc.com,espaceaxc.com,https://linkedin.com/company/ax-c,,,,,,,Publishing,5,Contact,Lisa Israelovitch,2026-01-29 12:50,2026-01-28 21:49,2,,,0,,,
9956587167,Awake Labs,awakelabs.com,awakelabs.com,https://linkedin.com/company/awakelabs, +1 604-790-9805,6163 University Boulevard,Dover,Delaware,19901,United States,Information Technology and Services,15,Lead,,2022-11-14 19:04,2022-11-02 9:46,1,,,0,,,
14937735843,avogtal.services,avogtal.services,avogtal.services,,,,,,,,,149,Contact,,,2023-03-03 8:46,1,,,0,,,
42568070729,Avera Health,avera.org,avera.org,https://linkedin.com/company/avera-health,,3900 West Avera Drive,Sioux Falls,South Dakota,57108,United States,Hospital & Health Care,4500,Contact,Josh Buehler,,2025-10-27 11:46,1,,New,0,,,
21505091896,Avenue Growth Partners,avenuegp.com,avenuegp.com,https://linkedin.com/company/avenuegrowth,,,Washington,District of Columbia,20001,United States,Investment Management,15,Contact,Lisa Israelovitch,,2024-06-19 9:57,1,,,0,,,
15137882763,Avatek eBin,grp-co.com,grp-co.com,,15142494737,,,,,,Business Supplies and Equipment,2250,Contact,,2023-10-07 9:56,2023-03-14 21:06,1,,,0,,,
10248026134,Avanade,avanade.com,avanade.com,https://linkedin.com/company/avanade,18442826233,818 Stewart St,Seattle,Washington,98101,United States,Information Technology and Services,50000,Lead,,2022-12-05 15:48,2022-12-05 15:46,0,,,,,,
46776031007,AVALA,avala.com,avala.com,https://linkedin.com/company/avala,,67252 Industry Lane,Covington,Louisiana,70433,United States,Hospital & Health Care,150,Contact,,,2025-12-08 20:04,2,,,0,,,
50837095539,Aurora Advisors,aurora-hq.com,aurora-hq.com,,16155872603,3500 Challenger Street,Torrance,California,90503,United States,Management Consulting,,Contact,Lisa Israelovitch,2026-02-09 17:04,2026-02-08 22:16,1,,,0,,,
35571332501,Aultman Hospital,aultman.com,aultman.com,https://linkedin.com/company/aultman-home-medical-supply, +1 330-438-7415,2600 6th SW St,Canton,Ohio,44710,United States,Hospital & Health Care,5,Contact,Greg Zenko,2025-07-21 14:48,2025-06-30 13:07,1,,New,0,,,
49767589905,Audubon County Memorial Hospital,acmhhosp.org,acmhhosp.org,,,,,,,,,,Contact,,,2026-01-26 18:09,0,,New,,,,
42882175386,Atrium Health Wake Forest Baptist,wakehealth.edu,wakehealth.edu,https://linkedin.com/company/atrium-health-wake-forest-baptist,,Medical Center Boulevard,Winston-Salem,North Carolina,27103,United States,Hospital & Health Care,8750,Contact,Josh Buehler,,2025-10-27 11:46,1,,New,0,,,
17726247277,Atrium Health,atriumhealth.org,atriumhealth.org,https://www.linkedin.com/company/atrium-health-us, +1 800-821-1535,1000 Blythe Boulevard,Charlotte,NC,28232,United States,Hospital & Health Care,10000,Opportunity,Lisa Israelovitch,2025-09-08 11:40,2023-10-18 22:32,11,1,New,0,,,
36908904224,Atlantic Health System,atlantichealth.org,atlantichealth.org,https://linkedin.com/company/atlantic-health,18338990028,99 Beauvoir Avenue,Summit,New Jersey,7901,United States,Hospital & Health Care,18000,Contact,Greg Zenko,2025-07-28 19:53,2025-07-28 19:53,6,,New,0,,,
15774508369,Athena Life Sciences Consultancy,athenalifesciences.ie,athenalifesciences.ie,https://linkedin.com/company/athena-life-sciences-consultancy-ltd,,,,,,,Professional Training & Coaching,5,Contact,Lisa Israelovitch,2023-05-30 7:07,2023-05-17 13:46,1,,,0,,,
30417239906,Association for Healthcare Resource & Materials Management,ahrmm.org,https://www.ahrmm.org,https://linkedin.com/company/association-for-healthcare-resource,13124223840,155 North Upper Wacker Drive,Chicago,Illinois,60606,United States,Hospital & Health Care,5,Contact,Lisa Israelovitch,2025-03-12 11:00,2025-02-26 10:21,1,,,0,,,
8691311969,AssistIQ,assistiq.ai,assistiq.ai,https://linkedin.com/company/assistiq,,,Montreal,Quebec,,Canada,Computer Software,10,,MacKenzie Masten,2026-02-09 23:58,2022-05-13 13:18,10,1,,2,2026-01-21 11:58,Demo Request,
39356786944,Aspirus,aspirus.org,aspirus.org,https://linkedin.com/company/aspirus,17158472380,425 Pine Ridge Boulevard,Wausau,Wisconsin,54401,United States,Hospital & Health Care,525,Contact,,,2025-09-11 13:33,1,,New,0,,,
